ID,TAXONOMY
132098,207Q00000X
132099,207R00000X
132100,
132101,
132102,
132103,
132104,
132105,207R00000X
132106,207Q00000X
132107,207RI0011X
132108,
132109,207R00000X
132110,
132111,103T00000X
132112,
132113,
132114,2084P0800X
132115,
132116,
132117,
132118,
132119,
132120,
132121,207V00000X
132122,
132123,
132124,2084N0400X
132125,2080P0008X
132126,
132127,207Q00000X
132128,207W00000X
132129,
132130,
132131,207Q00000X
132132,207R00000X
132133,
132134,
132135,
132136,
132137,
132138,
132139,
132140,
132141,208000000X
132142,207RH0003X
132143,
132144,
132145,
132146,207W00000X
132147,
132148,
132149,2084N0400X
132150,207Q00000X
132151,
132152,207Q00000X
132153,
132154,2084P0800X
132155,2084P0800X
132156,207Q00000X
132157,
132158,
132159,
132160,
132161,
132162,
132163,
132164,207RH0003X
132165,
132166,
132167,207Q00000X
132168,207R00000X
132169,
132170,
132171,
132172,
132173,207R00000X
132174,
132175,2084N0400X
132176,
132177,
132178,
132179,
132180,2084P0800X
132181,
132182,207RC0000X
132183,
132184,
132185,
132186,
132187,2084N0400X
132188,
132189,
132190,
132191,2084N0400X
132192,207R00000X
132193,
132194,
132195,
132196,207R00000X
132197,
132198,
132199,2084P0800X
132200,
132201,2084P0800X
132202,2084N0400X
132203,
132204,
132205,
132206,
132207,
132208,2084P0804X
132209,
132210,
132211,
132212,
132213,207RI0011X
132214,
132215,
132216,
132217,
132218,207Q00000X
132219,
132220,
132221,
132222,
132223,
132224,2084N0400X
132225,
132226,
132227,
132228,
132229,
132230,
132231,2084P0800X
132232,207Q00000X
132233,
132234,207R00000X
132235,
132236,
132237,
132238,
132239,
132240,
132241,
132242,2084N0400X
132243,
132244,
132245,
132246,
132247,
132248,
132249,
132250,
132251,2084P0800X
132252,207R00000X
132253,
132254,
132255,207Q00000X
132256,
132257,
132258,
132259,208000000X
132260,
132261,
132262,2084P0800X
132263,
132264,
132265,2084N0400X
132266,
132267,208000000X
132268,
132269,2084S0012X
132270,
132271,
132272,
132273,
132274,
132275,
132276,207QA0401X
132277,
132278,
132279,207R00000X
132280,
132281,
132282,
132283,
132284,
132285,207Q00000X
132286,
132287,
132288,
132289,
132290,
132291,
132292,
132293,
132294,207RG0100X
132295,
132296,
132297,
132298,2084N0400X
132299,
132300,
132301,
132302,2084P0800X
132303,
132304,
132305,2084P0800X
132306,
132307,
132308,207L00000X
132309,
132310,207R00000X
132311,
132312,
132313,
132314,
132315,
132316,2084P0800X
132317,
132318,2084N0400X
132319,2084P0800X
132320,
132321,
132322,
132323,2084P0800X
132324,
132325,
132326,
132327,2084N0400X
132328,
132329,
132330,
132331,
132332,
132333,
132334,
132335,2084N0400X
132336,
132337,
132338,
132339,
132340,
132341,
132342,
132343,
132344,207Q00000X
132345,
132346,
132347,
132348,
132349,
132350,
132351,
132352,
132353,2080P0208X
132354,
132355,
132356,207Q00000X
132357,207Q00000X
132358,
132359,
132360,
132361,
132362,
132363,
132364,
132365,183500000X
132366,
132367,
132368,
132369,
132370,
132371,2084P0800X
132372,2084P0800X
132373,
132374,
132375,
132376,2084P0800X
132377,
132378,
132379,
132380,
132381,
132382,207Q00000X
132383,
132384,2084N0400X
132385,
132386,
132387,
132388,
132389,
132390,207RH0000X
132391,
132392,
132393,
132394,2084P0804X
132395,
132396,208000000X
132397,
132398,2084P0800X
132399,
132400,
132401,
132402,
132403,207R00000X
132404,2084P0800X
132405,
132406,207R00000X
132407,207Q00000X
132408,
132409,
132410,2084F0202X
132411,
132412,2084N0400X
132413,
132414,207N00000X
132415,
132416,
132417,
132418,
132419,
132420,207Q00000X
132421,207R00000X
132422,
132423,
132424,2084N0400X
132425,
132426,
132427,
132428,
132429,
132430,
132431,
132432,208000000X
132433,
132434,174400000X
132435,
132436,
132437,207Q00000X
132438,
132439,
132440,
132441,
132442,2084P0805X
132443,207N00000X
132444,2084N0400X
132445,
132446,
132447,
132448,
132449,
132450,
132451,2084P0800X
132452,
132453,
132454,
132455,207Q00000X
132456,
132457,207RC0000X
132458,
132459,
132460,
132461,
132462,
132463,
132464,
132465,
132466,
132467,
132468,
132469,207PE0004X
132470,
132471,207Y00000X
132472,
132473,
132474,
132475,
132476,
132477,
132478,
132479,207Q00000X
132480,
132481,
132482,
132483,363A00000X
132484,2084N0400X
132485,207Q00000X
132486,2084N0400X
132487,2084P0800X
132488,
132489,
132490,
132491,
132492,
132493,
132494,
132495,
132496,
132497,
132498,2084P0800X
132499,207R00000X
132500,207Q00000X
132501,
132502,207Q00000X
132503,
132504,
132505,207R00000X
132506,
132507,2084N0400X
132508,
132509,
132510,
132511,2084N0400X
132512,
132513,
132514,
132515,
132516,
132517,
132518,
132519,
132520,2080A0000X
132521,
132522,
132523,
132524,
132525,
132526,
132527,
132528,2084N0400X
132529,207Q00000X
132530,207Q00000X
132531,
132532,
132533,
132534,
132535,2084P0800X
132536,2084P0800X
132537,
132538,2084N0400X
132539,
132540,
132541,
132542,207Q00000X
132543,
132544,
132545,2084N0400X
132546,
132547,
132548,
132549,
132550,2080A0000X
132551,
132552,
132553,
132554,
132555,
132556,
132557,207Q00000X
132558,
132559,
132560,207Q00000X
132561,
132562,
132563,2084N0400X
132564,
132565,
132566,
132567,
132568,
132569,
132570,
132571,
132572,2084N0400X
132573,207T00000X
132574,
132575,
132576,
132577,207Q00000X
132578,
132579,207RI0011X
132580,
132581,
132582,2084P0800X
132583,
132584,
132585,
132586,
132587,
132588,2084P0800X
132589,
132590,
132591,
132592,2084P0800X
132593,
132594,
132595,207R00000X
132596,
132597,
132598,
132599,
132600,
132601,207Q00000X
132602,
132603,
132604,2084N0402X
132605,2084N0400X
132606,
132607,
132608,
132609,363LF0000X
132610,
132611,
132612,207R00000X
132613,
132614,207R00000X
132615,
132616,
132617,
132618,
132619,
132620,207Q00000X
132621,
132622,
132623,2084P0800X
132624,
132625,2084N0600X
132626,2084N0402X
132627,
132628,
132629,2084P0804X
132630,2080P0207X
132631,
132632,2084N0400X
132633,2084P0804X
132634,
132635,
132636,2084P0800X
132637,2084P0800X
132638,
132639,
132640,
132641,
132642,
132643,
132644,
132645,
132646,
132647,2084N0400X
132648,207Q00000X
132649,
132650,207R00000X
132651,
132652,
132653,
132654,
132655,
132656,
132657,
132658,
132659,2084N0400X
132660,
132661,
132662,
132663,
132664,
132665,
132666,207Q00000X
132667,
132668,
132669,207L00000X
132670,
132671,
132672,
132673,
132674,2084P0800X
132675,207Q00000X
132676,208000000X
132677,
132678,
132679,
132680,2084P0800X
132681,
132682,
132683,
132684,2084N0400X
132685,207R00000X
132686,
132687,207Q00000X
132688,2084N0400X
132689,
132690,
132691,
132692,
132693,208000000X
132694,
132695,
132696,
132697,
132698,
132699,
132700,
132701,
132702,
132703,
132704,
132705,
132706,
132707,
132708,
132709,2084P0800X
132710,
132711,
132712,
132713,
132714,
132715,
132716,
132717,
132718,208000000X
132719,
132720,2084P0800X
132721,2084P0800X
132722,
132723,
132724,
132725,207Q00000X
132726,207SG0201X
132727,
132728,
132729,
132730,
132731,
132732,
132733,
132734,207R00000X
132735,
132736,
132737,
132738,
132739,
132740,
132741,207T00000X
132742,
132743,
132744,
132745,
132746,2084N0400X
132747,
132748,2080A0000X
132749,
132750,
132751,
132752,
132753,
132754,
132755,2084N0400X
132756,
132757,
132758,2084N0400X
132759,
132760,
132761,
132762,
132763,
132764,
132765,
132766,
132767,207Q00000X
132768,2084N0400X
132769,
132770,
132771,207Q00000X
132772,
132773,
132774,
132775,207RG0100X
132776,
132777,2084P0800X
132778,
132779,
132780,
132781,
132782,
132783,
132784,
132785,
132786,207Q00000X
132787,
132788,2084P0800X
132789,207Q00000X
132790,2084P0800X
132791,
132792,
132793,2084P0800X
132794,
132795,207X00000X
132796,
132797,
132798,
132799,2084P0800X
132800,363LA2200X
132801,
132802,207R00000X
132803,
132804,2084P0800X
132805,
132806,207Q00000X
132807,
132808,
132809,
132810,
132811,
132812,207RH0000X
132813,
132814,2084N0400X
132815,
132816,
132817,
132818,
132819,
132820,
132821,
132822,
132823,
132824,207R00000X
132825,
132826,
132827,207R00000X
132828,
132829,
132830,2084N0400X
132831,
132832,
132833,
132834,207RC0200X
132835,
132836,
132837,
132838,2084N0402X
132839,
132840,207R00000X
132841,2084N0400X
132842,
132843,
132844,
132845,
132846,
132847,
132848,
132849,
132850,
132851,
132852,
132853,2084N0400X
132854,
132855,2084P0800X
132856,
132857,
132858,
132859,
132860,207R00000X
132861,
132862,
132863,
132864,
132865,2084N0400X
132866,
132867,208000000X
132868,207V00000X
132869,
132870,
132871,208000000X
132872,
132873,
132874,
132875,
132876,207RH0003X
132877,207Q00000X
132878,
132879,207RC0200X
132880,
132881,
132882,
132883,
132884,
132885,207R00000X
132886,
132887,207Q00000X
132888,
132889,207Q00000X
132890,207R00000X
132891,
132892,2084N0400X
132893,
132894,2085R0001X
132895,
132896,2084N0400X
132897,
132898,2085R0001X
132899,2084P0800X
132900,2084P0800X
132901,
132902,
132903,
132904,
132905,207RG0100X
132906,
132907,207Q00000X
132908,
132909,
132910,
132911,
132912,
132913,
132914,
132915,
132916,2084P0800X
132917,2084P0804X
132918,
132919,
132920,
132921,
132922,
132923,
132924,
132925,
132926,
132927,
132928,
132929,
132930,
132931,
132932,
132933,2084N0400X
132934,
132935,
132936,
132937,
132938,
132939,208000000X
132940,2084P0800X
132941,
132942,207R00000X
132943,
132944,2084P0800X
132945,
132946,
132947,207R00000X
132948,
132949,
132950,207N00000X
132951,2084N0400X
132952,
132953,
132954,
132955,
132956,
132957,
132958,2084N0400X
132959,
132960,
132961,
132962,207Q00000X
132963,
132964,
132965,
132966,
132967,
132968,2084P0800X
132969,2084P0800X
132970,2084P0800X
132971,207Q00000X
132972,
132973,2084P0800X
132974,
132975,
132976,
132977,2084N0400X
132978,
132979,
132980,
132981,207Q00000X
132982,
132983,
132984,
132985,207RI0011X
132986,
132987,
132988,
132989,
132990,
132991,
132992,
132993,2084N0400X
132994,2084P0800X
132995,
132996,2084P0800X
132997,
132998,207Q00000X
132999,2084N0400X
133000,
133001,
133002,207R00000X
133003,
133004,
133005,207Q00000X
133006,
133007,207R00000X
133008,207L00000X
133009,
133010,
133011,204D00000X
133012,
133013,
133014,207Q00000X
133015,
133016,207R00000X
133017,
133018,207Q00000X
133019,207W00000X
133020,
133021,
133022,207RG0100X
133023,
133024,207RI0011X
133025,
133026,207K00000X
133027,
133028,207W00000X
133029,207R00000X
133030,2084P0800X
133031,
133032,
133033,
133034,
133035,
133036,2084N0400X
133037,207Q00000X
133038,
133039,207Q00000X
133040,
133041,
133042,
133043,
133044,2084P0800X
133045,
133046,207Q00000X
133047,
133048,
133049,207Q00000X
133050,
133051,
133052,
133053,
133054,
133055,2084N0400X
133056,
133057,
133058,
133059,
133060,207Q00000X
133061,
133062,207Q00000X
133063,
133064,
133065,
133066,
133067,
133068,
133069,
133070,
133071,
133072,2084P0804X
133073,
133074,
133075,207RP1001X
133076,
133077,
133078,
133079,
133080,
133081,2084P0800X
133082,
133083,207R00000X
133084,
133085,2084A0401X
133086,
133087,2084P0800X
133088,
133089,
133090,207RC0200X
133091,
133092,
133093,
133094,
133095,2084N0400X
133096,
133097,
133098,2084N0400X
133099,
133100,2084N0400X
133101,
133102,
133103,
133104,
133105,
133106,207R00000X
133107,2084P0800X
133108,2084P0800X
133109,
133110,
133111,2084P0800X
133112,
133113,207R00000X
133114,
133115,
133116,
133117,
133118,
133119,
133120,
133121,
133122,
133123,
133124,
133125,
133126,
133127,
133128,
133129,
133130,
133131,
133132,
133133,
133134,207RG0100X
133135,
133136,2084P0800X
133137,
133138,
133139,2084N0600X
133140,
133141,
133142,2084P0800X
133143,
133144,
133145,207Q00000X
133146,
133147,
133148,2084P0805X
133149,
133150,
133151,
133152,
133153,
133154,207Q00000X
133155,
133156,207Q00000X
133157,
133158,
133159,2084P0800X
133160,208000000X
133161,
133162,
133163,
133164,
133165,
133166,363A00000X
133167,
133168,
133169,
133170,
133171,
133172,2084P0800X
133173,2084N0400X
133174,
133175,2084N0400X
133176,
133177,2084N0600X
133178,
133179,
133180,
133181,
133182,
133183,
133184,207Q00000X
133185,
133186,208000000X
133187,
133188,
133189,
133190,207R00000X
133191,
133192,
133193,
133194,
133195,2084P0800X
133196,
133197,
133198,
133199,
133200,207T00000X
133201,
133202,
133203,
133204,
133205,207N00000X
133206,
133207,
133208,207R00000X
133209,207RC0000X
133210,
133211,
133212,
133213,
133214,
133215,
133216,2084P0800X
133217,207R00000X
133218,
133219,
133220,
133221,
133222,
133223,
133224,
133225,2084N0400X
133226,
133227,
133228,
133229,2084N0400X
133230,
133231,
133232,
133233,
133234,
133235,
133236,
133237,
133238,
133239,
133240,
133241,
133242,
133243,
133244,
133245,
133246,207Q00000X
133247,
133248,2084P0800X
133249,
133250,2085R0001X
133251,
133252,
133253,
133254,
133255,
133256,
133257,
133258,
133259,2084P0800X
133260,
133261,
133262,
133263,
133264,2084P0800X
133265,
133266,
133267,2084N0400X
133268,
133269,207R00000X
133270,2084N0400X
133271,
133272,
133273,
133274,
133275,
133276,
133277,
133278,
133279,207LP2900X
133280,207RP1001X
133281,
133282,2084N0400X
133283,
133284,
133285,
133286,207Q00000X
133287,
133288,
133289,
133290,
133291,
133292,
133293,
133294,207W00000X
133295,
133296,
133297,
133298,2084N0400X
133299,2084P0800X
133300,
133301,
133302,
133303,207ZP0105X
133304,2084P0800X
133305,
133306,
133307,
133308,
133309,
133310,
133311,
133312,207V00000X
133313,
133314,
133315,
133316,
133317,
133318,
133319,
133320,207Q00000X
133321,
133322,
133323,
133324,174400000X
133325,
133326,
133327,
133328,
133329,
133330,
133331,
133332,
133333,
133334,207Q00000X
133335,207RR0500X
133336,
133337,
133338,
133339,
133340,
133341,
133342,
133343,
133344,2084N0402X
133345,2084P0804X
133346,
133347,
133348,
133349,
133350,
133351,
133352,
133353,
133354,
133355,
133356,2085R0202X
133357,207R00000X
133358,
133359,
133360,
133361,
133362,2084P0800X
133363,2084P0802X
133364,
133365,
133366,
133367,207RC0000X
133368,207Q00000X
133369,
133370,
133371,207R00000X
133372,
133373,207RC0200X
133374,
133375,
133376,
133377,2084N0400X
133378,
133379,
133380,
133381,
133382,
133383,2084N0400X
133384,
133385,207Q00000X
133386,2084P0800X
133387,
133388,
133389,
133390,
133391,
133392,
133393,2084N0400X
133394,
133395,
133396,
133397,
133398,
133399,
133400,
133401,207Q00000X
133402,
133403,
133404,
133405,
133406,207Q00000X
133407,
133408,207Q00000X
133409,
133410,
133411,
133412,
133413,
133414,
133415,207R00000X
133416,
133417,
133418,
133419,
133420,
133421,
133422,207RG0300X
133423,
133424,
133425,
133426,
133427,
133428,
133429,2084N0400X
133430,207PS0010X
133431,
133432,207R00000X
133433,
133434,
133435,
133436,
133437,2084N0008X
133438,
133439,
133440,
133441,
133442,207RG0100X
133443,
133444,2084N0400X
133445,
133446,
133447,207RH0003X
133448,
133449,
133450,
133451,
133452,2084N0400X
133453,
133454,2084N0400X
133455,
133456,
133457,
133458,
133459,
133460,
133461,207R00000X
133462,
133463,
133464,
133465,
133466,2084N0400X
133467,
133468,
133469,
133470,
133471,
133472,
133473,
133474,207T00000X
133475,
133476,2084N0600X
133477,
133478,
133479,
133480,
133481,
133482,
133483,
133484,
133485,
133486,208000000X
133487,207RH0003X
133488,
133489,
133490,
133491,
133492,
133493,
133494,
133495,
133496,207RP1001X
133497,
133498,
133499,207RA0401X
133500,
133501,
133502,
133503,
133504,
133505,
133506,
133507,
133508,
133509,
133510,
133511,
133512,
133513,208000000X
133514,
133515,
133516,
133517,207Q00000X
133518,
133519,
133520,
133521,
133522,
133523,207RX0202X
133524,207Q00000X
133525,
133526,
133527,
133528,
133529,2084P0800X
133530,207RC0000X
133531,2084P0800X
133532,207R00000X
133533,
133534,2084P0800X
133535,
133536,207R00000X
133537,
133538,
133539,207Q00000X
133540,
133541,
133542,207Q00000X
133543,
133544,
133545,2084A0401X
133546,
133547,
133548,
133549,
133550,
133551,
133552,204C00000X
133553,
133554,207Q00000X
133555,
133556,
133557,
133558,2084N0400X
133559,
133560,207Q00000X
133561,
133562,
133563,
133564,
133565,
133566,
133567,2084P0800X
133568,
133569,207RG0100X
133570,
133571,207Q00000X
133572,
133573,2084N0400X
133574,
133575,
133576,207RR0500X
133577,
133578,207RC0000X
133579,
133580,
133581,207R00000X
133582,207Q00000X
133583,
133584,2084P0800X
133585,
133586,
133587,
133588,2084P0800X
133589,207RC0000X
133590,
133591,2084N0400X
133592,
133593,2084P0800X
133594,
133595,
133596,
133597,
133598,
133599,2084P0800X
133600,
133601,207V00000X
133602,
133603,207T00000X
133604,
133605,
133606,2084P0800X
133607,207T00000X
133608,2084P0800X
133609,207RH0003X
133610,
133611,
133612,207N00000X
133613,
133614,
133615,
133616,2084P0800X
133617,
133618,207R00000X
133619,
133620,
133621,
133622,
133623,
133624,
133625,
133626,2084P0800X
133627,
133628,
133629,
133630,
133631,207T00000X
133632,207T00000X
133633,2084N0400X
133634,
133635,
133636,2084N0400X
133637,
133638,
133639,2084N0400X
133640,
133641,2084P0800X
133642,2084P0800X
133643,
133644,2084N0402X
133645,2084P0800X
133646,
133647,
133648,
133649,207R00000X
133650,
133651,
133652,
133653,
133654,2084P0800X
133655,
133656,207R00000X
133657,
133658,
133659,
133660,
133661,
133662,
133663,
133664,
133665,
133666,
133667,
133668,
133669,
133670,
133671,
133672,
133673,2084P0800X
133674,
133675,
133676,207T00000X
133677,
133678,
133679,2084N0400X
133680,
133681,204D00000X
133682,
133683,
133684,
133685,207P00000X
133686,
133687,2084N0400X
133688,
133689,
133690,
133691,
133692,2084P0800X
133693,
133694,
133695,
133696,
133697,
133698,
133699,
133700,207Q00000X
133701,
133702,2084N0400X
133703,2084N0400X
133704,
133705,
133706,
133707,
133708,
133709,
133710,
133711,207RG0100X
133712,
133713,
133714,2084P0805X
133715,
133716,
133717,
133718,
133719,
133720,2084P0800X
133721,
133722,208D00000X
133723,
133724,
133725,2084N0400X
133726,
133727,
133728,
133729,
133730,207R00000X
133731,
133732,
133733,
133734,
133735,
133736,
133737,
133738,
133739,
133740,
133741,
133742,
133743,207V00000X
133744,
133745,
133746,
133747,
133748,
133749,
133750,207Q00000X
133751,
133752,
133753,207Q00000X
133754,
133755,
133756,207R00000X
133757,2084P0800X
133758,
133759,
133760,
133761,207NS0135X
133762,
133763,
133764,
133765,
133766,
133767,2084P0800X
133768,
133769,207R00000X
133770,
133771,
133772,207Q00000X
133773,2084P0800X
133774,
133775,
133776,
133777,
133778,
133779,
133780,
133781,207RC0000X
133782,
