ID,TAXONOMY,IS_HCP
132509,-1,0
132510,-1,0
132511,2084N0400X,1
132512,-1,0
132513,-1,0
132514,-1,0
132515,-1,0
132516,-1,0
132517,-1,0
132518,-1,0
132519,-1,0
132520,2080A0000X,1
132521,-1,0
132522,-1,0
132523,-1,0
132524,-1,0
132525,-1,0
132526,-1,1
132527,2084P0800X,1
132528,2084N0400X,1
132529,207Q00000X,1
132530,2084N0400X,1
132531,-1,0
132532,-1,0
132533,-1,0
132534,-1,0
132535,2084P0800X,1
132536,2084P0800X,1
132537,-1,0
132538,2084N0400X,1
132539,-1,0
132540,-1,0
132541,-1,0
132542,207RH0003X,1
132543,-1,0
132544,-1,0
132545,2084N0400X,1
132546,-1,0
132547,-1,0
132548,-1,0
132549,-1,0
132550,2084N0400X,1
132551,-1,0
132552,-1,0
132553,-1,0
132554,-1,0
132555,-1,0
132556,-1,0
132557,2084P0800X,1
132558,-1,0
132559,-1,0
132560,2084N0400X,1
132561,-1,0
132562,-1,0
132563,2084N0400X,1
132564,-1,0
132565,-1,0
132566,-1,0
132567,-1,0
132568,-1,0
132569,-1,0
132570,-1,0
132571,-1,0
132572,2084N0400X,1
132573,207T00000X,1
132574,-1,0
132575,-1,0
132576,-1,0
132577,2084P0800X,1
132578,-1,0
132579,207Q00000X,1
132580,-1,0
132581,-1,0
132582,2085R0202X,1
132583,-1,0
132584,-1,0
132585,-1,0
132586,-1,0
132587,-1,0
132588,2084P0800X,1
132589,-1,0
132590,-1,0
132591,-1,0
132592,2084P0800X,1
132593,-1,0
132594,-1,0
132595,2084N0400X,1
132596,-1,0
132597,-1,0
132598,-1,0
132599,-1,0
132600,-1,0
132601,207Q00000X,1
132602,-1,0
132603,-1,0
132604,2084N0402X,1
132605,2084N0400X,1
132606,-1,0
132607,-1,0
132608,-1,0
132609,363LF0000X,1
132610,-1,0
132611,-1,0
132612,207R00000X,1
132613,-1,0
132614,207R00000X,1
132615,-1,0
132616,-1,0
132617,-1,0
132618,-1,0
132619,-1,0
132620,2084P0800X,1
132621,-1,0
132622,-1,0
132623,207R00000X,1
132624,-1,0
132625,2084N0600X,1
132626,2084N0402X,1
132627,-1,0
132628,-1,0
132629,2084P0804X,1
132630,2080P0207X,1
132631,-1,1
132632,2084N0400X,1
132633,2084P0804X,1
132634,-1,0
132635,-1,0
132636,2084P0800X,1
132637,2084P0800X,1
132638,-1,1
132639,-1,0
132640,-1,0
132641,-1,0
132642,-1,0
132643,-1,0
132644,-1,0
132645,-1,0
132646,-1,0
132647,2084N0400X,1
132648,207Q00000X,1
132649,-1,0
132650,2084N0400X,1
132651,-1,0
132652,-1,0
132653,-1,0
132654,-1,0
132655,-1,0
132656,-1,0
132657,-1,0
132658,-1,0
132659,2084N0400X,1
132660,-1,0
132661,-1,0
132662,-1,0
132663,-1,0
132664,-1,0
132665,-1,0
132666,2084P0800X,1
132667,-1,0
132668,-1,0
132669,207L00000X,1
132670,-1,0
132671,-1,0
132672,-1,0
132673,-1,0
132674,2084P0800X,1
132675,2084N0402X,1
132676,208000000X,1
132677,-1,0
132678,-1,0
132679,-1,0
132680,2084P0800X,1
132681,-1,0
132682,-1,0
132683,-1,0
132684,2084N0400X,1
132685,207RX0202X,1
132686,-1,0
132687,207R00000X,1
132688,207R00000X,1
132689,-1,0
132690,-1,0
132691,-1,0
132692,-1,0
132693,208000000X,1
132694,-1,0
132695,-1,0
132696,-1,0
132697,-1,0
132698,-1,0
132699,-1,0
132700,-1,0
132701,-1,0
132702,-1,0
132703,-1,0
132704,-1,0
132705,-1,0
132706,-1,0
132707,-1,0
132708,-1,0
132709,2084P0800X,1
132710,-1,0
132711,-1,0
132712,-1,0
132713,-1,0
132714,-1,0
132715,-1,0
132716,-1,0
132717,-1,0
132718,2084N0400X,1
132719,-1,0
132720,2084P0800X,1
132721,2084P0800X,1
132722,-1,0
132723,-1,0
132724,-1,0
132725,207Q00000X,1
132726,2084P0800X,1
132727,-1,0
132728,-1,0
132729,-1,0
132730,-1,0
132731,-1,0
132732,-1,0
132733,-1,0
132734,207Q00000X,1
132735,-1,0
132736,-1,0
132737,-1,0
132738,-1,0
132739,-1,0
132740,-1,0
132741,207Q00000X,1
132742,-1,0
132743,-1,0
132744,2084N0400X,1
132745,-1,0
132746,-1,0
132747,-1,0
132748,2084N0400X,1
132749,-1,0
132750,-1,0
132751,-1,0
132752,-1,0
132753,-1,0
132754,-1,0
132755,2084P0802X,1
132756,-1,0
132757,-1,0
132758,2084N0400X,1
132759,-1,0
132760,-1,0
132761,-1,0
132762,-1,0
132763,-1,0
132764,-1,0
132765,-1,0
132766,-1,0
132767,2084P0800X,1
132768,2084P0800X,1
132769,-1,0
132770,-1,0
132771,207Q00000X,1
132772,-1,0
132773,-1,0
132774,-1,0
132775,207RG0100X,1
132776,-1,0
132777,2084N0400X,1
132778,-1,0
132779,-1,1
132780,-1,0
132781,-1,0
132782,-1,0
132783,-1,0
132784,-1,0
132785,-1,0
132786,2084P0800X,1
132787,-1,0
132788,2084P0800X,1
132789,207RG0300X,1
132790,2084N0402X,1
132791,2084N0400X,1
132792,-1,0
132793,2084N0400X,1
132794,-1,0
132795,2084N0400X,1
132796,-1,0
132797,-1,0
132798,-1,0
132799,2084P0800X,1
132800,363LA2200X,1
132801,-1,0
132802,2084N0400X,1
132803,-1,0
132804,2084P0800X,1
132805,-1,0
132806,-1,0
132807,-1,0
132808,-1,0
132809,-1,0
132810,-1,0
132811,-1,0
132812,207Q00000X,1
132813,-1,0
132814,2084N0400X,1
132815,-1,0
132816,-1,0
132817,2084P0800X,1
132818,-1,0
132819,-1,0
132820,-1,0
132821,-1,0
132822,2084N0400X,1
132823,-1,0
132824,207R00000X,1
132825,-1,0
132826,-1,0
132827,207R00000X,1
132828,-1,0
132829,-1,0
132830,2084N0400X,1
132831,-1,0
132832,-1,0
132833,-1,0
132834,207RC0200X,1
132835,-1,0
132836,-1,1
132837,-1,0
132838,2084N0402X,1
132839,-1,0
132840,2084P0800X,1
132841,2084P0800X,1
132842,-1,0
132843,-1,0
132844,-1,0
132845,-1,0
132846,-1,0
132847,-1,0
132848,-1,0
132849,-1,0
132850,-1,0
132851,-1,1
132852,-1,0
132853,2084N0400X,1
132854,-1,0
132855,2084P0800X,1
132856,-1,0
132857,-1,0
132858,-1,0
132859,-1,0
132860,207R00000X,1
132861,-1,0
132862,-1,0
132863,-1,0
132864,-1,0
132865,2084N0400X,1
132866,-1,0
132867,208000000X,1
132868,2084P0800X,1
132869,-1,0
132870,-1,0
132871,208000000X,1
132872,-1,0
132873,-1,0
132874,-1,0
132875,-1,0
132876,207R00000X,1
132877,2084P0800X,1
132878,-1,0
132879,2084P0800X,1
132880,-1,0
132881,-1,0
132882,-1,0
132883,-1,0
132884,-1,0
132885,2084N0400X,1
132886,-1,0
132887,207Q00000X,1
132888,-1,1
132889,207Q00000X,1
132890,2084P0800X,1
132891,-1,0
132892,2085R0202X,1
132893,-1,0
132894,2085R0001X,1
132895,-1,0
132896,2084N0400X,1
132897,-1,1
132898,2085R0001X,1
132899,2084P0800X,1
132900,2084P0800X,1
132901,-1,0
132902,-1,0
132903,-1,0
132904,-1,0
132905,207N00000X,1
132906,-1,0
132907,2084N0400X,1
132908,-1,0
132909,-1,0
132910,-1,0
132911,-1,0
132912,-1,0
132913,-1,0
132914,-1,0
132915,-1,0
132916,2084P0804X,1
132917,2084P0804X,1
132918,-1,0
132919,-1,0
132920,-1,0
132921,-1,0
132922,-1,0
132923,-1,0
132924,-1,0
132925,-1,0
132926,-1,0
132927,-1,0
132928,-1,0
132929,-1,0
132930,-1,0
132931,-1,0
132932,-1,0
132933,207Q00000X,1
132934,-1,0
132935,-1,0
132936,-1,0
132937,-1,0
132938,-1,0
132939,208000000X,1
132940,2084P0800X,1
132941,-1,0
132942,-1,0
132943,-1,0
132944,2084P0800X,1
132945,-1,0
132946,-1,0
132947,363AM0700X,1
132948,-1,0
132949,-1,0
132950,207N00000X,1
132951,2084N0400X,1
132952,-1,0
132953,-1,0
132954,-1,0
132955,-1,0
132956,-1,0
132957,-1,0
132958,364SP0808X,1
132959,-1,0
132960,-1,0
132961,-1,0
132962,207Q00000X,1
132963,-1,0
132964,-1,0
132965,-1,0
132966,-1,0
132967,-1,0
132968,207Q00000X,1
132969,208VP0014X,1
132970,207Q00000X,1
132971,207RH0003X,1
132972,-1,0
132973,2084P0800X,1
132974,-1,0
132975,-1,1
132976,-1,0
132977,2084N0400X,1
132978,-1,0
132979,-1,0
132980,-1,0
132981,2084P0800X,1
132982,-1,0
132983,-1,0
132984,-1,0
132985,2084N0400X,1
132986,-1,0
132987,-1,0
132988,-1,0
132989,-1,0
132990,-1,0
132991,-1,0
132992,-1,0
132993,2084N0400X,1
132994,2084P0800X,1
132995,-1,0
132996,207Q00000X,1
132997,-1,0
132998,207Q00000X,1
132999,2084P0800X,1
133000,-1,0
133001,-1,0
133002,207R00000X,1
133003,-1,0
133004,-1,0
133005,207R00000X,1
133006,-1,0
133007,207R00000X,1
133008,207L00000X,1
133009,-1,0
133010,-1,0
133011,2084N0400X,1
133012,-1,0
133013,-1,0
133014,207Q00000X,1
133015,-1,0
133016,207R00000X,1
133017,-1,0
133018,207Q00000X,1
133019,2084N0400X,1
133020,-1,0
133021,-1,0
133022,207RG0100X,1
133023,-1,0
133024,2084N0402X,1
133025,-1,0
133026,2084P0800X,1
133027,-1,0
133028,2085N0700X,1
133029,2084P0800X,1
133030,363AM0700X,1
133031,-1,0
133032,-1,0
133033,-1,0
133034,-1,0
133035,-1,0
133036,2084N0400X,1
133037,2084N0400X,1
133038,-1,0
133039,2084P0800X,1
133040,-1,0
133041,-1,0
133042,-1,1
133043,-1,0
133044,-1,0
133045,-1,0
133046,207Q00000X,1
133047,-1,0
133048,-1,0
133049,2084N0400X,1
133050,-1,0
133051,-1,0
133052,-1,0
133053,-1,0
133054,-1,0
133055,2084P0800X,1
133056,-1,0
133057,-1,0
133058,-1,0
133059,-1,0
133060,2084P0800X,1
133061,-1,0
133062,2084P0800X,1
133063,-1,0
133064,-1,0
133065,-1,0
133066,-1,0
133067,-1,0
133068,-1,0
133069,-1,0
133070,-1,0
133071,-1,0
133072,2084P0804X,1
133073,-1,0
133074,-1,0
133075,207RP1001X,1
133076,-1,0
133077,-1,0
133078,-1,0
133079,-1,0
133080,-1,0
133081,2084P0800X,1
133082,-1,0
133083,207RC0200X,1
133084,-1,0
133085,2084P0800X,1
133086,-1,0
133087,2084P0800X,1
133088,-1,0
133089,-1,0
133090,2084N0400X,1
133091,-1,0
133092,-1,0
133093,-1,0
133094,-1,0
133095,2084N0400X,1
133096,-1,0
133097,-1,0
133098,2084N0400X,1
133099,-1,0
133100,2084P0800X,1
133101,-1,0
133102,-1,0
133103,-1,1
133104,-1,0
133105,-1,0
133106,207R00000X,1
133107,2084P0800X,1
133108,2084P0800X,1
133109,-1,0
133110,-1,0
133111,2084P0800X,1
133112,-1,0
133113,207R00000X,1
133114,-1,0
133115,-1,0
133116,-1,0
133117,-1,0
133118,-1,0
133119,-1,0
133120,-1,0
133121,-1,0
133122,-1,0
133123,-1,0
133124,-1,0
133125,-1,0
133126,-1,0
133127,-1,0
133128,-1,0
133129,-1,0
133130,-1,0
133131,-1,0
133132,-1,0
133133,-1,0
133134,207RG0100X,1
133135,-1,0
133136,207R00000X,1
133137,-1,0
133138,-1,0
133139,2084N0402X,1
133140,-1,0
133141,-1,0
133142,2084P0800X,1
133143,-1,0
133144,-1,0
133145,207Q00000X,1
133146,-1,0
133147,-1,0
133148,2084P0805X,1
133149,-1,0
133150,-1,0
133151,-1,0
133152,-1,0
133153,-1,0
133154,207Q00000X,1
133155,-1,0
133156,-1,0
133157,-1,0
133158,-1,0
133159,2084P0800X,1
133160,363LF0000X,1
133161,-1,0
133162,-1,0
133163,-1,0
133164,-1,0
133165,-1,0
133166,363A00000X,1
133167,-1,0
133168,-1,0
133169,-1,0
133170,-1,0
133171,-1,0
133172,2084P0800X,1
133173,2084N0400X,1
133174,-1,0
133175,2084N0400X,1
133176,-1,0
133177,2084N0600X,1
133178,-1,0
133179,-1,0
133180,-1,0
133181,-1,0
133182,-1,0
133183,-1,0
133184,2084N0400X,1
133185,-1,0
133186,208000000X,1
133187,-1,0
133188,-1,1
133189,-1,0
133190,207Q00000X,1
133191,-1,0
133192,-1,0
133193,-1,0
133194,-1,0
133195,207R00000X,1
133196,-1,0
133197,-1,0
133198,-1,0
133199,-1,0
133200,207T00000X,1
133201,-1,0
133202,-1,0
133203,-1,0
133204,-1,0
133205,207N00000X,1
133206,-1,0
133207,-1,0
133208,207R00000X,1
133209,207RG0100X,1
133210,-1,0
133211,-1,0
133212,-1,0
133213,-1,0
133214,-1,0
133215,-1,0
133216,208000000X,1
133217,207R00000X,1
133218,-1,0
133219,-1,0
133220,-1,0
133221,-1,0
133222,-1,0
133223,-1,0
133224,-1,0
133225,2084P0800X,1
133226,-1,0
133227,-1,0
133228,-1,1
133229,2084N0400X,1
133230,-1,0
133231,-1,0
133232,-1,0
133233,-1,0
133234,-1,0
133235,-1,0
133236,-1,0
133237,-1,0
133238,-1,0
133239,-1,0
133240,-1,0
133241,-1,0
133242,-1,0
133243,-1,0
133244,-1,0
133245,-1,0
133246,207Q00000X,1
133247,-1,0
133248,2084P0800X,1
133249,-1,0
133250,2085R0001X,1
133251,-1,0
133252,-1,0
133253,-1,0
133254,-1,0
133255,-1,0
133256,-1,0
133257,-1,0
133258,-1,0
133259,207RH0003X,1
133260,-1,0
133261,-1,0
133262,-1,0
133263,-1,0
133264,2084P0800X,1
133265,-1,0
133266,-1,0
133267,2084P0800X,1
133268,-1,0
133269,207R00000X,1
133270,2084N0400X,1
133271,-1,0
133272,-1,0
133273,-1,0
133274,-1,0
133275,-1,0
133276,-1,0
133277,-1,0
133278,-1,0
133279,2084N0402X,1
133280,207RP1001X,1
133281,-1,0
133282,2084N0400X,1
133283,-1,0
133284,-1,0
133285,-1,0
133286,207Q00000X,1
133287,-1,0
133288,-1,0
133289,-1,0
133290,-1,0
133291,-1,0
133292,-1,0
133293,-1,0
133294,207R00000X,1
133295,-1,0
133296,-1,0
133297,-1,0
133298,2084P0800X,1
133299,2084P0800X,1
133300,-1,0
133301,-1,0
133302,-1,0
133303,207ZP0105X,1
133304,2084P0800X,1
133305,-1,0
133306,-1,0
133307,-1,0
133308,-1,0
133309,-1,0
133310,-1,0
133311,-1,0
133312,207V00000X,1
133313,-1,0
133314,-1,0
133315,-1,0
133316,-1,0
133317,-1,0
133318,-1,0
133319,-1,0
133320,207Q00000X,1
133321,-1,0
133322,-1,0
133323,-1,0
133324,-1,0
133325,-1,0
133326,-1,0
133327,-1,0
133328,-1,0
133329,-1,0
133330,-1,0
133331,-1,0
133332,-1,0
133333,-1,0
133334,207RH0003X,1
133335,207RR0500X,1
133336,-1,0
133337,-1,0
133338,-1,0
133339,-1,0
133340,-1,0
133341,-1,0
133342,-1,0
133343,-1,0
133344,-1,0
133345,2084P0804X,1
133346,-1,0
133347,-1,0
133348,-1,0
133349,-1,0
133350,-1,0
133351,-1,0
133352,-1,0
133353,-1,0
133354,-1,0
133355,-1,0
133356,2085R0202X,1
133357,207R00000X,1
133358,-1,0
133359,-1,0
133360,-1,0
133361,-1,0
133362,2084P0800X,1
133363,2084P0804X,1
133364,-1,0
133365,-1,0
133366,-1,0
133367,207RG0100X,1
133368,207Q00000X,1
133369,-1,0
133370,-1,0
133371,207R00000X,1
133372,-1,0
133373,207RC0200X,1
133374,-1,0
133375,-1,0
133376,-1,0
133377,2084N0400X,1
133378,-1,0
133379,-1,0
133380,-1,0
133381,-1,0
133382,-1,0
133383,2084N0400X,1
133384,-1,0
133385,207Q00000X,1
133386,2084P0800X,1
133387,-1,0
133388,-1,0
133389,-1,0
133390,-1,0
133391,-1,0
133392,-1,0
133393,2084N0400X,1
133394,-1,0
133395,-1,0
133396,-1,0
133397,-1,0
133398,-1,0
133399,-1,0
133400,-1,0
133401,207Q00000X,1
133402,-1,0
133403,-1,0
133404,-1,0
133405,-1,0
133406,2084N0400X,1
133407,-1,0
133408,2084N0600X,1
133409,-1,0
133410,-1,0
133411,-1,0
133412,-1,0
133413,-1,0
133414,-1,0
133415,2084N0400X,1
133416,-1,0
133417,-1,0
133418,-1,0
133419,-1,0
133420,-1,0
133421,-1,0
133422,207Q00000X,1
133423,-1,0
133424,-1,0
133425,-1,0
133426,-1,0
133427,-1,0
133428,-1,0
133429,2084N0400X,1
133430,2080N0001X,1
133431,-1,0
133432,-1,0
133433,-1,0
133434,-1,0
133435,-1,0
133436,-1,0
133437,2084N0008X,1
133438,-1,0
133439,208D00000X,1
133440,-1,0
133441,-1,0
133442,207RG0100X,1
133443,-1,0
133444,2084N0400X,1
133445,-1,0
133446,-1,0
133447,207RH0003X,1
133448,-1,0
133449,-1,0
133450,-1,1
133451,-1,0
133452,2084N0400X,1
133453,-1,0
133454,2084N0400X,1
133455,2084P0800X,1
133456,-1,0
133457,-1,0
133458,-1,0
133459,-1,0
133460,-1,0
133461,2084N0400X,1
133462,-1,0
133463,-1,0
133464,-1,1
133465,-1,0
133466,2084P0800X,1
133467,-1,0
133468,-1,0
133469,-1,0
133470,-1,0
133471,-1,0
133472,-1,0
133473,-1,0
133474,207T00000X,1
133475,-1,0
133476,2084N0600X,1
133477,-1,0
133478,-1,0
133479,-1,0
133480,-1,0
133481,-1,0
133482,-1,0
133483,-1,0
133484,-1,0
133485,-1,0
133486,2084N0400X,1
133487,207RH0003X,1
133488,-1,0
133489,-1,1
133490,-1,0
133491,-1,0
133492,-1,0
133493,-1,0
133494,-1,0
133495,-1,0
133496,2084N0402X,1
133497,-1,0
133498,-1,0
133499,2084N0400X,1
133500,-1,0
133501,-1,0
133502,-1,0
133503,-1,0
133504,-1,0
133505,-1,0
133506,-1,0
133507,-1,0
133508,-1,0
133509,-1,0
133510,-1,0
133511,-1,0
133512,-1,0
133513,208000000X,1
133514,-1,0
133515,-1,0
133516,-1,0
133517,207R00000X,1
133518,-1,0
133519,-1,0
133520,-1,0
133521,-1,0
133522,-1,0
133523,207RX0202X,1
133524,2084P0800X,1
133525,-1,0
133526,-1,0
133527,-1,0
133528,-1,0
133529,207Q00000X,1
133530,207RC0000X,1
133531,2084P0800X,1
133532,207R00000X,1
133533,-1,0
133534,2084P0800X,1
133535,-1,0
133536,2084N0400X,1
133537,-1,0
133538,-1,0
133539,207Q00000X,1
133540,-1,0
133541,-1,0
133542,2084N0400X,1
133543,-1,0
133544,-1,0
133545,2084A0401X,1
133546,-1,0
133547,-1,0
133548,-1,0
133549,-1,0
133550,-1,0
133551,-1,0
133552,2084P0800X,1
133553,-1,0
133554,207Q00000X,1
133555,-1,0
133556,-1,0
133557,-1,0
133558,2084N0400X,1
133559,-1,0
133560,2084N0400X,1
133561,-1,0
133562,-1,0
133563,-1,0
133564,-1,1
133565,-1,1
133566,-1,0
133567,2084P0800X,1
133568,-1,0
133569,207RG0100X,1
133570,-1,0
133571,2084N0400X,1
133572,-1,0
133573,2084N0400X,1
133574,-1,0
133575,-1,0
133576,207RR0500X,1
133577,-1,0
133578,207RC0000X,1
133579,-1,0
133580,-1,0
133581,207R00000X,1
133582,207Q00000X,1
133583,-1,0
133584,2084P0800X,1
133585,-1,0
133586,-1,0
133587,-1,0
133588,2084P0800X,1
133589,2084P0800X,1
133590,-1,0
133591,2084P0800X,1
133592,-1,0
133593,363A00000X,1
133594,-1,0
133595,-1,0
133596,-1,0
133597,-1,0
133598,-1,0
133599,2084P0800X,1
133600,-1,0
133601,207V00000X,1
133602,-1,0
133603,2084N0400X,1
133604,-1,0
133605,-1,0
133606,2084P0800X,1
133607,2084N0400X,1
133608,2084P0800X,1
133609,207RH0003X,1
133610,-1,0
133611,-1,0
133612,207N00000X,1
133613,-1,0
133614,-1,0
133615,-1,0
133616,207R00000X,1
133617,-1,0
133618,2084N0400X,1
133619,-1,0
133620,-1,0
133621,-1,0
133622,-1,0
133623,-1,0
133624,-1,0
133625,-1,0
133626,207R00000X,1
133627,-1,0
133628,-1,0
133629,-1,0
133630,-1,0
133631,207T00000X,1
133632,207T00000X,1
133633,2084N0400X,1
133634,-1,0
133635,-1,0
133636,2084N0400X,1
133637,-1,0
133638,-1,0
133639,207R00000X,1
133640,-1,0
133641,363AM0700X,1
133642,2084P0800X,1
133643,-1,0
133644,2084N0402X,1
133645,2084P0800X,1
133646,-1,0
133647,-1,0
133648,-1,0
133649,207R00000X,1
133650,-1,0
133651,-1,0
133652,-1,0
133653,-1,0
133654,2084P0800X,1
133655,-1,0
133656,2084P0800X,1
133657,-1,0
133658,-1,0
133659,-1,0
133660,-1,0
133661,-1,1
133662,-1,0
133663,-1,0
133664,-1,0
133665,-1,0
133666,-1,0
133667,-1,0
133668,-1,0
133669,-1,0
133670,-1,0
133671,-1,0
133672,-1,0
133673,-1,0
133674,-1,0
133675,-1,1
133676,207T00000X,1
133677,-1,0
133678,-1,0
133679,2084P0800X,1
133680,-1,0
133681,2084P0800X,1
133682,-1,0
133683,-1,0
133684,-1,0
133685,2084N0400X,1
133686,-1,0
133687,207R00000X,1
133688,-1,0
133689,-1,0
133690,-1,0
133691,-1,0
133692,2084P0800X,1
133693,-1,0
133694,-1,0
133695,-1,0
133696,-1,0
133697,-1,0
133698,-1,0
133699,-1,0
133700,207T00000X,1
133701,-1,0
133702,2084N0400X,1
133703,2084P0800X,1
133704,-1,0
133705,-1,0
133706,-1,0
133707,-1,0
133708,-1,0
133709,-1,0
133710,-1,0
133711,207Q00000X,1
133712,-1,0
133713,-1,0
133714,2084P0800X,1
133715,-1,0
133716,-1,0
133717,-1,0
133718,-1,0
133719,-1,0
133720,2084P0800X,1
133721,-1,0
133722,208D00000X,1
133723,-1,0
133724,-1,0
133725,2084P0800X,1
133726,-1,0
133727,-1,0
133728,-1,0
133729,-1,0
133730,207R00000X,1
133731,-1,0
133732,-1,0
133733,-1,0
133734,-1,0
133735,-1,0
133736,-1,0
133737,-1,0
133738,-1,0
133739,-1,0
133740,-1,0
133741,-1,0
133742,-1,0
133743,207V00000X,1
133744,-1,0
133745,-1,0
133746,-1,0
133747,-1,0
133748,2084N0400X,1
133749,-1,0
133750,207Q00000X,1
133751,-1,0
133752,-1,0
133753,207Q00000X,1
133754,-1,0
133755,-1,0
133756,2084P0800X,1
133757,2084P0800X,1
133758,-1,0
133759,-1,0
133760,-1,0
133761,207NS0135X,1
133762,-1,0
133763,-1,0
133764,-1,0
133765,-1,0
133766,-1,0
133767,2084P0800X,1
133768,-1,0
133769,207RH0003X,1
133770,-1,0
133771,-1,0
133772,2084P0800X,1
133773,2084P0800X,1
133774,-1,0
133775,-1,0
133776,-1,0
133777,-1,0
133778,-1,0
133779,-1,0
133780,-1,0
133781,2084P0800X,1
133782,-1,0
133783,-1,0
133784,207QH0002X,1
133785,-1,0
133786,-1,0
133787,-1,0
133788,-1,0
133789,2084P0800X,1
133790,-1,0
133791,207R00000X,1
133792,-1,0
133793,-1,0
133794,-1,0
133795,-1,0
133796,-1,0
133797,207Q00000X,1
133798,-1,0
133799,-1,0
133800,207Q00000X,1
133801,-1,0
133802,-1,0
133803,-1,0
133804,-1,0
133805,-1,0
133806,2084P0800X,1
133807,-1,0
133808,207T00000X,1
133809,207Q00000X,1
133810,207K00000X,1
133811,2084P0800X,1
133812,-1,0
133813,-1,0
133814,207RG0100X,1
133815,-1,0
133816,2084N0400X,1
133817,207R00000X,1
133818,207R00000X,1
133819,-1,0
133820,-1,0
133821,2084P0800X,1
133822,-1,0
133823,-1,0
133824,2084P0800X,1
133825,-1,0
133826,-1,0
133827,-1,0
133828,-1,0
133829,-1,0
133830,-1,0
133831,-1,0
133832,-1,0
133833,-1,0
133834,-1,0
133835,-1,0
133836,-1,0
133837,2084P0800X,1
133838,-1,0
133839,207Q00000X,1
133840,-1,0
133841,-1,0
133842,2084N0400X,1
133843,-1,0
133844,-1,0
133845,-1,0
133846,2084N0400X,1
133847,208000000X,1
133848,207RG0300X,1
133849,-1,0
133850,-1,0
133851,-1,0
133852,-1,0
133853,-1,0
133854,-1,0
133855,-1,0
133856,-1,0
133857,-1,0
133858,-1,0
133859,-1,0
133860,207R00000X,1
133861,-1,0
133862,2084P0800X,1
133863,2084P0800X,1
133864,2084P0800X,1
133865,-1,0
133866,-1,0
133867,-1,0
133868,-1,0
133869,-1,0
133870,207ZP0105X,1
133871,-1,0
133872,-1,0
133873,2084P0800X,1
133874,-1,0
133875,-1,0
133876,-1,0
133877,207R00000X,1
133878,-1,0
133879,2084N0400X,1
133880,2084N0400X,1
133881,-1,0
133882,-1,0
133883,-1,0
133884,-1,0
133885,2084N0400X,1
133886,-1,0
133887,-1,0
133888,-1,0
133889,2084P0800X,1
133890,-1,0
133891,-1,0
133892,-1,0
133893,-1,0
133894,2084P0804X,1
133895,-1,0
133896,-1,0
133897,207R00000X,1
133898,-1,0
133899,2084N0400X,1
133900,2084P0800X,1
133901,-1,0
133902,2084N0600X,1
133903,2084P0800X,1
133904,-1,0
133905,-1,0
133906,208000000X,1
133907,207R00000X,1
133908,-1,0
133909,207RA0401X,1
133910,-1,0
133911,2084P0800X,1
133912,-1,0
133913,-1,0
133914,-1,0
133915,-1,0
133916,-1,0
133917,-1,0
133918,207R00000X,1
133919,-1,0
133920,-1,0
133921,-1,0
133922,-1,0
133923,207T00000X,1
133924,-1,0
133925,-1,0
133926,-1,0
133927,207RG0100X,1
133928,-1,0
133929,2084N0400X,1
133930,-1,0
133931,-1,0
133932,-1,0
133933,207RG0100X,1
133934,-1,0
133935,-1,0
133936,2084P0800X,1
133937,-1,0
133938,207Q00000X,1
133939,-1,0
133940,207Q00000X,1
133941,2084N0400X,1
133942,2084P0800X,1
133943,2084P0800X,1
133944,-1,0
133945,-1,0
133946,-1,0
133947,2084P0800X,1
133948,-1,0
133949,208100000X,1
133950,-1,0
133951,-1,1
133952,-1,0
133953,-1,0
133954,-1,1
133955,-1,0
133956,-1,1
133957,-1,0
133958,-1,0
133959,-1,0
133960,-1,0
133961,-1,0
133962,-1,0
133963,-1,0
133964,207RC0000X,1
133965,207R00000X,1
133966,2084P0800X,1
133967,2084P0800X,1
133968,207Q00000X,1
133969,-1,0
133970,-1,0
133971,-1,0
133972,2084P0800X,1
133973,2084P0800X,1
133974,-1,0
133975,-1,0
133976,-1,0
133977,-1,0
133978,-1,0
133979,-1,0
133980,363LP0808X,1
133981,-1,0
133982,-1,0
133983,-1,0
133984,2084N0400X,1
133985,2084P0804X,1
133986,-1,0
133987,-1,0
133988,-1,0
133989,-1,0
133990,-1,0
133991,207R00000X,1
133992,2084P0800X,1
133993,-1,0
133994,-1,0
133995,2084P0800X,1
133996,-1,0
133997,-1,0
133998,-1,0
133999,2084N0400X,1
134000,207Q00000X,1
134001,207Q00000X,1
134002,207Q00000X,1
134003,207Q00000X,1
134004,-1,0
134005,-1,0
134006,-1,0
134007,-1,0
134008,2084P0805X,1
134009,-1,0
134010,2084F0202X,1
134011,2084P0800X,1
134012,-1,0
134013,207R00000X,1
134014,207Q00000X,1
134015,-1,0
134016,-1,0
134017,-1,0
134018,-1,0
134019,-1,0
134020,-1,0
134021,-1,0
134022,-1,0
134023,-1,0
134024,-1,0
134025,207R00000X,1
134026,-1,0
134027,-1,0
134028,-1,0
134029,-1,0
134030,2084P0800X,1
134031,-1,0
134032,2084N0400X,1
134033,-1,0
134034,-1,0
134035,-1,0
134036,2084N0400X,1
134037,2084N0400X,1
134038,-1,0
134039,2084P0800X,1
134040,-1,0
134041,-1,0
134042,207N00000X,1
134043,-1,0
134044,-1,0
134045,-1,0
134046,207R00000X,1
134047,-1,0
134048,-1,0
134049,207T00000X,1
134050,-1,0
134051,-1,0
134052,-1,0
